embedding_id,compute_herdans_v,compute_brunets_w,tuldava_ln_ttr,simpsons_index,sichel_s_measure,orlov_sigma,pos_frequencies_pos_frequencies_ADJ,pos_frequencies_pos_frequencies_ADP,pos_frequencies_pos_frequencies_ADV,pos_frequencies_pos_frequencies_AUX,pos_frequencies_pos_frequencies_CCONJ,pos_frequencies_pos_frequencies_DET,pos_frequencies_pos_frequencies_INTJ,pos_frequencies_pos_frequencies_NOUN,pos_frequencies_pos_frequencies_NUM,pos_frequencies_pos_frequencies_PART,pos_frequencies_pos_frequencies_PRON,pos_frequencies_pos_frequencies_PROPN,pos_frequencies_pos_frequencies_PUNCT,pos_frequencies_pos_frequencies_SCONJ,pos_frequencies_pos_frequencies_SYM,pos_frequencies_pos_frequencies_VERB,pos_frequencies_pos_frequencies_X,yules_k_characteristic,honores_r,renyis_entropy,perplexity,burstiness,hapax_dislegomena_rate,dugast_vmi,average_word_length,prosodic_patterns,compute_inversion_frequencies_classic_inversion,compute_inversion_frequencies_expletive_inversion,compute_inversion_frequencies_emphatic_inversion,clauses_per_sentence,modifiers_per_noun_phrase,coordinated_phrases_per_sentence,coordinate_phrases_ratio,sentence_length_variation,clause_length_variation,dependent_clauses_ratio,subordination_index,average_sentence_depth,compute_average_dependency_distance,frazier_depth,branching_factor_for_text,compute_hierarchical_structure_complexity,compute_yngve_depth,long_word_rate,short_word_rate,lexical_density,calculate_embedded_clause_ratio,ratio_of_stressed_syllables,pairwise_variability_index,compute_zipfian_loss,frequent_delimiters_rate,preposition_usage_in,preposition_usage_of,preposition_usage_to,preposition_usage_for,preposition_usage_with,preposition_usage_on,preposition_usage_at,preposition_usage_by,preposition_usage_from,preposition_usage_up,preposition_usage_about,preposition_usage_into,preposition_usage_over,preposition_usage_after,lessfrequent_delimiters_rate,parentheticals_and_brackets_rate,calculate_cumulative_syntactic_complexity,average_syntactic_branching_factor,calculate_structural_complexity_index,lexical_overlap,analyze_passiveness_average_passiveness,analyze_passiveness_std_passiveness,ratio_of_cleft_sentences,calculate_noun_overlap,pronoun_sentence_opening_ratio,calculate_fronted_adverbial_ratio,rare_words_ratio,summer_index,dale_chall_complex_words_rate,guirauds_index,syll_per_word,average_sentence_length,normalized_alliteration,tempo_variation,rhythmic_complexity,complex_words_rate,detailed_conjunctions_usage_coordinating,detailed_conjunctions_usage_subordinating,auxiliary_infipart_modals_usage_rate_1,auxiliary_infipart_modals_usage_rate_2,auxiliary_infipart_modals_usage_rate_3,auxiliary_infipart_modals_usage_rate_4,sentence_type_ratio_simple,sentence_type_ratio_compound,sentence_type_ratio_complex,sentence_type_ratio_compound-complex,figurative_vs_literal_ratio,flesch_reading_ease,GFI,coleman_liau_index,ari,dale_chall_readability_score,lix,smog_index,rix
588,0.6696184531503948,0.2966189078957338,0.6696184531503948,0.873629763933592,0.4816011011597661,0.19716994211992772,0.5040506454290905,0.3007614973042084,0.7707022052814575,0.7261253884070391,0.39624598823772017,0.4293347914919396,0.0,0.22447802723066,0.050105605685072295,0.7551849021049836,0.6107855450679873,0.10906327900950831,0.3976421103963912,0.7615706075885295,0.0,0.604855841660063,0.0,0.12845285454404928,0.4961084864630617,0.7883641764043732,0.2176123722573565,0.12198272454726845,0.30895343288268934,0.3757583289388895,0.25510016490250437,0.21942037908844633,0.13007128106055624,0.5909489496359008,0.0,0.44242890281385633,0.6494963428204528,0.3127362258926214,0.6875110315193912,0.21942037908844633,0.11926840390049237,0.6758966530356959,0.8592500343987968,0.660519470292251,0.3282847361208457,0.660519470292251,0.8258894362263964,0.5178944707469669,0.41895294450439974,0.29766845918778057,0.6531299708573769,0.51759362090435,0.8542332322956853,0.8048300192201442,0.7998822990036676,0.17127765556730984,0.2735104547940014,0.3120802917337769,0.4817304547847905,0.664474467491871,0.27058220829315494,0.15961848329946676,0.4976411892478962,0.17918511183597413,0.35464865862663075,0.1328125,0.15624999999999997,0.14069570135746645,0.2606235107227966,0.0,0.0,0.09946660682147145,0.21566493301495582,0.24735476142942703,0.7420813953065226,0.44188829056876966,0.4739207699325332,0.3374753166073583,0.7314850239669746,0.6897959183673469,0.27841865525959264,0.6285714285714286,0.4825396825396825,0.15761703907145772,0.10927132391315925,0.465783033975938,0.48166073981637536,0.5444920365446513,0.41111236433189097,0.6601950497385364,0.27352559298263,0.32149958299286824,0.6118105285320126,0.4370902923248325,0.6647627647695609,0.4924852393135116,0.2148464727735599,0.677463612607112,0.5946675829271271,0.12987163025287782,0.26294836533280314,0.6124296442164973,0.6288456516091726,0.6496731596754596,0.6615516148528136,0.4376412574481201,0.2820247933884302,0.3614303959131545,0.4875999180159868,0.3845186530669282,0.40867389491242817,0.3309988062077201
589,0.6491117592934061,0.3018324390167871,0.6491117592934061,0.8775767564454913,0.6388951717544488,0.29341352286964384,0.41539598609099926,0.44293955670953855,0.8391018602243864,0.827893016244858,0.4216925474237285,0.4672902205838574,0.0,0.21797745908020832,0.06926726525110528,0.6061412628442677,0.7768843511691294,0.1098839893030585,0.2377290641572414,0.5899021670007457,0.0,0.6146846240352282,0.0,0.13672299978290753,0.6131880568553089,0.7942389170448635,0.1313542010027157,0.22998743417757034,0.28016344774467944,0.540636763800204,0.29030161422983214,0.22295829992318486,0.49505794516120505,0.45962696082792304,0.0,0.36123362835667167,0.7472695921445127,0.2984584998348042,0.6159312041269558,0.22295829992318486,0.21086148967631824,0.5059393156401379,0.769553270321413,0.5961207797695713,0.31377044987191766,0.5961207797695713,0.8116415244286321,0.49396668158311563,0.43357815234780606,0.21976704816193618,0.571826174792035,0.5016915852770033,0.80093082858899,0.8172359465129383,0.8043009883711113,0.12915110592742918,0.28973531029216737,0.25932901520005996,0.45645269069625893,0.46224310782043193,0.29396585592342744,0.409884500324556,0.29489848251727135,0.2831567199383292,0.385297308137574,0.43287037037037024,0.37037037037036996,0.250125691302161,0.3861089047745127,0.0,0.0,0.21379221622274192,0.03621463827801281,0.3252146136953484,0.5985716449077708,0.40753084591633415,0.51647743208953,0.5605324564989245,0.8539548892282719,0.6534391534391534,0.573815091773766,0.7407407407407406,0.5082304526748971,0.03086163964782901,0.1664591810481485,0.33522198851041746,0.6385404160931223,0.5918979929623238,0.3877868543601151,0.6792832120548933,0.2562506168709843,0.48703810090893007,0.7349409371639901,0.43777568914816045,0.5221276967299444,0.8330539320934143,0.48102935654430284,0.564250908560507,0.4154054709722844,0.1964107988392288,0.2342198487228806,0.8382082318920091,0.4283443503348391,0.5359256704393521,0.6569819720219935,0.4247996712553936,0.27732907588279526,0.3486590038314176,0.3564254970280793,0.33162338569632194,0.43369474562135246,0.27767608436132135
590,0.6561135482465018,0.28882033263250956,0.6561135482465018,0.7787054329532614,0.7006005189301193,0.36419378377643663,0.4849753475618258,0.5914858535062504,0.6223874811287428,0.6798396318452852,0.28953679730734083,0.5485016243952713,0.07846300556283231,0.3551677767929351,0.022291264271024493,0.5492280070611472,0.6101295332728999,0.07826901535772259,0.28939799786753273,0.5714382520716358,0.0,0.5786630907616904,0.0,0.23856884925262062,0.6604408250711935,0.6580360906222351,0.11060452198635419,0.24703509174617222,0.3681979124367984,0.6111801915447486,0.31186130953112623,0.2138105033367564,0.20472764417205264,0.31338201874631094,0.0,0.3961765654592899,0.7541290621599803,0.19724930246293637,0.5015562722581165,0.2138105033367564,0.13656648814906894,0.4724491084056384,0.7519154564977671,0.46111161055726224,0.3008073355912211,0.46111161055726224,0.7526980398116728,0.402694360778089,0.39123994134498297,0.29373244057344755,0.6107863437409821,0.5614522364572304,0.7097716040678804,0.7593968388801581,0.7310688824377087,0.22492133344362852,0.3153562840919359,0.2421041085768057,0.5881859526890634,0.49388108053347485,0.17103467980999404,0.2774602771427765,0.3145583813517563,0.22652537595066335,0.5884540706101127,0.22037037037037016,0.07407407407407399,0.26680073738897314,0.30888712381961053,0.0,0.07937212949033298,0.07184251421770549,0.0,0.3312038331004192,0.4818597840183683,0.3449360812088011,0.5166764511537476,0.3914488142360868,0.8008252142829366,0.5627705627705627,0.5015152646549124,0.24242424242424243,0.6077441077441078,0.15718751546460302,0.17679593709949626,0.43552103539354253,0.7002206977531117,0.561844083610467,0.3319283962698097,0.5456613752623412,0.24526791165377623,0.6285600739548197,0.6331747230860997,0.29309920475541884,0.48995179990325366,0.5359661893068784,0.5388153506746229,0.48931687503990107,0.48678383361687055,0.45914212715663877,0.21593806542565716,0.35554235909137655,0.5074512273830761,0.40716430806106624,0.6914754050030221,0.4001438257653586,0.29235537190082683,0.31885908897403153,0.44865751178520197,0.3304257570011384,0.40867389491242817,0.28563469956227644
591,0.7452713890702177,0.21843781061328205,0.7452713890702177,0.7741663268774347,0.7395819723689235,0.3111835754577676,0.6055975155038196,0.6897636049195035,0.623667686588578,0.4218050206291089,0.5662139414743389,0.5917516543357378,0.0,0.4214927181809749,0.1288678655756219,0.18553054081777254,0.17133435279978843,0.39015413011549077,0.29175155133133357,0.09305382865328128,0.0,0.4165615358830197,0.0,0.2398812946656251,0.5658022544423931,0.6522758653905104,0.13727010537987155,0.144087688013388,0.669100774442225,0.6580074855105564,0.44193671706119103,0.12752643286229526,0.2168668902064421,0.13132198880797782,0.3015873015873003,0.26851618634902175,0.5379368573287711,0.31924253143795567,0.6287016882977047,0.12752643286229526,0.25317865727444616,0.14823281646904088,0.4612153560787934,0.3781826619324963,0.2039707614702728,0.3781826619324963,0.624003061275276,0.23942851013733488,0.3756908949443951,0.34627516418322507,0.38225225346361813,0.5923239287806781,0.47445360588548124,0.36019971500196546,0.43554041824726347,0.39881908801076044,0.3052364191722664,0.4970644775809216,0.5334009337149355,0.1872830140072458,0.2394091428215928,0.5335327490931479,0.391386004446886,0.317083331543843,0.4183873576424768,0.3525345622119809,0.0,0.24897303834685255,0.0,0.10404028773490444,0.19751589827087376,0.24670448278533455,0.0,0.22339788380914355,0.32983717022284953,0.28504535442114803,0.46048047689511956,0.34896967258384676,0.7819175561716997,0.29478458049886613,0.6404164103512321,0.12698412698412684,0.23456790123456794,0.3829307834687236,0.1324493313612988,0.4367786308278164,0.7396841855244012,0.6603723613637906,0.28220823027734027,0.3174462725741228,0.13131781059169648,0.9344988316766354,0.7830269881623915,0.6043136657336251,0.269393423422772,0.4776072863484192,0.32071374080406406,0.2613793286376648,0.2785995525731773,0.26455332088549194,0.7455874443795036,0.48542918864902196,0.24388315316245218,0.3609295331530331,0.6205722372086856,0.3030614341483461,0.44543576258452366,0.29757343550447,0.44045911047345754,0.3104652787480794,0.3085904920767315,0.2625547154795069
592,0.727729922155469,0.24087845179284878,0.727729922155469,0.5973864910411818,0.645909664064924,0.33259342243722106,0.7535192376562878,0.5783040238969569,0.42891167777293887,0.28368688794444785,0.478830171992905,0.5174675874638257,0.10368510702099491,0.40961924548972767,0.1940388784221645,0.2530111247463871,0.11360911237863679,0.4804432641210953,0.41457026196450997,0.11390961715427335,0.0,0.3278334242509857,0.0,0.4133661120548383,0.6724477904418077,0.45368863413482724,0.16094890286096192,0.22302695137609133,0.3426529112908608,0.5490126700660168,0.41765767007878174,0.15610576652001787,0.20362883310859498,0.14264284991211382,0.0,0.2698664403588419,0.5344788653339638,0.24829014768926633,0.49896497079651864,0.15610576652001787,0.2860658856739785,0.17462485170184952,0.526825467889783,0.3678369303714022,0.2575616880338538,0.3678369303714022,0.5031462289639981,0.2447920999354342,0.3287825246335068,0.36828221864591815,0.38132902566600624,0.5620600737307725,0.44791727990219093,0.2827723177480234,0.3747921094205642,0.5387252251353183,0.5079336923699779,0.5323861415064047,0.3914764053014761,0.20550873908344447,0.22080296778749206,0.8187352440278655,0.23205126493162345,0.7102127565666292,0.3720903959361368,0.27868852459016363,0.0,0.09841010805330916,0.09114702014349106,0.12337017725942336,0.0,0.14240466679589114,0.0,0.16150928329007788,0.25457623202278507,0.24870782072315387,0.4225514247105531,0.35345023113540147,0.7661168334873049,0.16009852216748766,0.7336312375691867,0.1379310344827586,0.21839080459770108,0.49814793762765236,0.11704762552317942,0.5001622069477201,0.6460142209701555,0.5989871360236937,0.2504743184577532,0.3041597974353791,0.1400075355548604,0.9266968973311769,0.7183231449723846,0.42434977066991175,0.20071377468616022,0.4888998058125067,0.08544224412281656,0.10776813903519117,0.22703348512544605,0.3918540567974762,0.5143724175948159,0.5401707643246579,0.24056451093446318,0.24948263968728465,0.6339863500346411,0.2917608382987467,0.45013148009015835,0.29757343550447,0.5080959212953473,0.3192478891794254,0.3169307756463729,0.2697174691603664
593,0.73604022764827,0.23954886796630187,0.73604022764827,0.6912474561397123,0.5735026095129362,0.25946643540094877,0.8019319046885569,0.7585740577761446,0.642137505264991,0.28925437723050196,0.4338435983522969,0.6695373983586571,0.0,0.522147840445795,0.046917983410914,0.16461366775917535,0.21192717971795372,0.27290436779961486,0.26742910978086365,0.10585928781414614,0.0,0.3222659451843457,0.008743457560467011,0.31365418579178883,0.5622733485127052,0.5533617904883514,0.20077648280361413,0.11736715693455191,0.542541177129088,0.47004146634535765,0.4630149566864187,0.14895417772678324,0.4627606421957254,0.1008937231085684,0.46341463414634126,0.3881289318043087,0.7463612285926385,0.30416694541827843,0.5674630644738147,0.14895417772678324,0.3494481428187298,0.14256414027678133,0.44609970142744454,0.5184458692976528,0.2374089079718433,0.5184458692976528,0.7544822616785986,0.3861061344048532,0.3897142396662565,0.44078566419825804,0.4041087983173898,0.6979922693283062,0.5734205688652905,0.3357322618752396,0.4042219528052383,0.3758568848658882,0.3174105141466698,0.28506505215480504,0.6806303470699786,0.2353633141937446,0.2037324862442577,0.32048887627187006,0.3746945424925333,0.7645231438334897,0.22252464855004242,0.34999999999999926,0.0,0.10593558690444406,0.09811708638975755,0.0,0.1260616174258216,0.15005603908591583,0.0,0.13954881213815132,0.34362189057379844,0.34815804057273086,0.4188548955524783,0.30313851831916316,0.7181618725337467,0.18118466898954705,0.823307262226799,0.1951219512195122,0.30894308943089427,0.3556395580888268,0.11907240179995,0.5457862292359225,0.5737776881621263,0.6743259170714646,0.3481200131083693,0.5356847275022671,0.199824926086078,0.899376862466812,0.7272891838533058,0.43588203628056293,0.523765959016301,0.5058029645320395,0.23633672376695508,0.05110132414344557,0.08971197964659622,0.29564273553500653,0.6942965317978858,0.5551245606067828,0.2010443385487164,0.30250856658946007,0.5563024219107005,0.39243887404972266,0.44543576258452366,0.3912303107705406,0.5265423242467717,0.42663526218088266,0.39199332777314544,0.3875049741345009
594,0.751081889631607,0.220136329828264,0.751081889631607,0.6637978016561985,0.6822264120162229,0.31377050758630637,0.7328808279682162,0.7265377812335881,0.4675820539223641,0.35163453691065394,0.4893461422907706,0.5595983904988754,0.0,0.4474474976875532,0.16839823012428617,0.2920981651044769,0.16979118904770737,0.4285831194435146,0.30920687729117174,0.14145410675703876,0.0,0.23291865088520405,0.0,0.34727863445037244,0.6543167550332594,0.5229893696131263,0.1592722825550979,0.15986738211918397,0.5463780476803317,0.5904943448572739,0.44455225773595436,0.171908635858851,0.244240890013991,0.24819855884707842,0.38000000000000017,0.32771132213953685,0.5475781441203714,0.3156640633880218,0.5872828960236589,0.171908635858851,0.40311307207683333,0.17734088230151487,0.47494708857095186,0.42389763901089395,0.27972382197411283,0.42389763901089395,0.6679808733075776,0.29108508208480294,0.4389242486204655,0.4016131969260366,0.4090864414755339,0.5574853773518796,0.5052357440260977,0.3099862124493849,0.37796038402167315,0.5286452754357912,0.3822610708263484,0.6374819652213533,0.4630304649118241,0.13369492964652482,0.20721509284672318,0.5238760477520958,0.3629519784827955,0.627301041094145,0.2715941864354361,0.3923076923076919,0.0,0.1847082028077498,0.0,0.11577816635115135,0.10989987160199902,0.1396395276348068,0.0,0.15152725094829306,0.28967660377921417,0.3385622400971068,0.4132530062634985,0.30644055547083937,0.6744444190546879,0.29714285714285715,0.8623163329528604,0.28,0.2955555555555557,0.40727520510418674,0.11618500643928918,0.4195088241618944,0.6824235002797381,0.6393208030042876,0.3428852476644466,0.39063841852191056,0.15149204175152328,0.9264019386341215,0.7367376481803848,0.46619466486044664,0.3774320771250884,0.5845102607589006,0.195494066649944,0.14794577533568704,0.20407297894366533,0.2727304235310435,0.7345556940012934,0.4727291430922745,0.25206360625444496,0.45477121177282176,0.6011144032193874,0.33901787548798035,0.45107062359128536,0.33163048105576837,0.4712031153924984,0.36236252220603277,0.37531276063386276,0.3206526064464786
595,0.7057104509897614,0.25172072425029896,0.7057104509897614,0.7940216066053456,0.7015258066999438,0.31563809564540046,0.779481586184153,0.7794565116754013,0.7141118315751386,0.29232714454138486,0.41556797609650153,0.4912245836570362,0.0,0.4525412873441798,0.11379725684093436,0.31125312174140884,0.213978798231136,0.3517274270396441,0.23558196005612034,0.19657518909730742,0.0,0.3970750874101541,0.0,0.22042614838773963,0.5402763694778108,0.6777645537381399,0.1333249627574048,0.15748619490778934,0.5467878746014511,0.6125989254541981,0.48699465988533847,0.14047919001184153,0.40548042546577134,0.27577617649675357,0.0,0.36060350981875555,0.5984239137215313,0.26556551068894724,0.536941641546728,0.14047919001184153,0.3043552130616362,0.2258115822340047,0.5706323721852793,0.4981931480411881,0.20473322119253828,0.4981931480411881,0.5873048916262975,0.3650211788842391,0.3800943705213111,0.4320203758926272,0.2517789455014806,0.6829551127039104,0.5933845941560452,0.36809362569836757,0.4292502375722269,0.27601645669003794,0.337399375175081,0.6343019824601369,0.5355637589645422,0.17351895124336195,0.27135309777547156,0.40745914825163,0.3629519784827955,0.42473507990749376,0.22632848869619726,0.2905982905982899,0.08547008547008399,0.30784700467958304,0.0712816439583705,0.0,0.09158322633499812,0.09416395382032751,0.0,0.21940507087242964,0.3441327360926865,0.32148827193780133,0.4977073954074587,0.2733817881732433,0.626380091438303,0.3095238095238094,0.7438443403774149,0.3,0.2814814814814815,0.36685980388420136,0.1580813440528543,0.40989652387169656,0.7014329048020896,0.6848067559467615,0.31968250353462746,0.38797835310047296,0.16595442367082996,0.8357368347571312,0.8349548584505229,0.423354233711566,0.5789348552119117,0.5130292884713941,0.1452805834411557,0.07329684877140692,0.2091014071055768,0.30303380392338164,0.6042431426586843,0.36901210437883614,0.38343205884938825,0.3445236452824406,0.5877002903934316,0.3456955003081981,0.4398009015777617,0.3358876117496806,0.4671039147366264,0.3703467135072563,0.3669724770642212,0.32463191404695607
596,0.49755346162286973,0.4440516652718165,0.49755346162286973,0.49412273629947084,0.48230177814433417,0.47155029481672356,0.8465792497164392,0.7849557142368117,0.3861229918319597,0.3357923429036889,0.5264247106506527,0.7658109143799611,0.17290361820232203,0.654296402815485,0.09915912342049873,0.061726156863761865,0.22707201217452666,0.013909365734564288,0.27566043488374614,0.24396994369460173,0.0,0.3453507390421687,0.0,0.5219463592909516,0.3294638220378978,0.35599772851063777,0.11872241039477482,0.37581745938104094,0.487032377107981,0.37539734814683695,0.5554698473464316,0.11364822581886858,0.07922651593959336,0.25456262445854183,0.0,0.31567121099966367,0.9160550837962598,0.3067304053892356,0.5554885829124503,0.11364822581886858,0.31999392979388114,0.1434735342717624,0.3970150483232465,0.4612134829129873,0.221577069465796,0.4612134829129873,0.6115709437656156,0.31022798966078763,0.3449498880157076,0.5111713858938642,0.5119209261847563,0.7577874857459048,0.5304211297775112,0.19890516272428274,0.23618696387304527,0.49159726325097103,0.37930676292361654,0.8315786907948458,0.6477612290678754,0.1602442773777498,0.1425288998416615,0.280262906204825,0.058251552102176994,0.22023300439647836,0.4047567681445218,0.24485596707818919,0.0,0.0,0.20592474921307258,0.18581681019320645,0.17638250997851748,0.09235011871646788,0.0,0.18147334797364745,0.24907617377035315,0.281527920926661,0.6890555120245103,0.4495741193747175,0.9061370223337523,0.4285714285714285,0.9488920198349167,0.21538461538461542,0.25982905982905974,0.31441096880391195,0.3235958558036569,0.5006739162300202,0.4812939960375514,0.7437938115187923,0.28591953611495485,0.49419622098946214,0.15100434112377512,0.9891452316945522,0.6428905166036977,0.466464701308625,0.37658468258511196,0.47780344493157084,0.07124105660213008,0.21565490012765812,0.2050735869356835,0.32634409653287255,0.654363354713534,0.6026603784036146,0.16578018472758851,0.25441746113164837,0.516797122599095,0.319498664475036,0.5102366641622847,0.3018305661983823,0.36052469768395135,0.34399888221321845,0.4837364470392007,0.29836848388380444
597,0.5781717119912866,0.3680042304584384,0.5781717119912866,0.5482823105287125,0.5534605240854482,0.42459179927170027,0.6709695934583363,0.7063117352986275,0.456431509788273,0.4767488934232101,0.4639763300945718,0.6394116740558808,0.0,0.5156435261454325,0.12764799037818192,0.17022730022769847,0.43962297538274175,0.04295748023745628,0.263560229881067,0.38619816831290676,0.0,0.4979708862978646,0.0,0.4668536773316046,0.44808709806220587,0.405838729689356,0.1271618473953241,0.34932494934797786,0.4148897820194808,0.4479456062087625,0.4719415764943487,0.217057106859357,0.5401541793328194,0.2177180340763845,0.0,0.4414908316070339,0.8782004367838775,0.3081133245840943,0.5899494954974452,0.217057106859357,0.32159355834969905,0.297383814590459,0.6293590192480827,0.5004933185994014,0.21371941501421057,0.5004933185994014,0.6984382016699542,0.39428273958887494,0.3887974304205088,0.47016655950213193,0.5059022708524589,0.6709280268783813,0.6806497465403288,0.4499011283090625,0.4484100195364296,0.4662727905916961,0.37167853036223697,0.3146300312010347,0.9740196618683572,0.1693269489700108,0.2784939687695629,0.08961037658917427,0.06208389105626774,0.23472201784361513,0.5309360035579967,0.2236842105263157,0.0,0.0,0.2926299067764733,0.0,0.09399331123855227,0.08148935607016962,0.0,0.23936913555599917,0.40402713263179574,0.34965808875905174,0.6027893504118843,0.4273522373663081,0.8349985981452235,0.5538847117794485,0.7282559203016983,0.5263157894736842,0.44444444444444436,0.2721311561016532,0.25753669199527146,0.44572907723575483,0.5528077994368674,0.7110497616262427,0.3441403668644515,0.416489062926171,0.2656944572261785,0.930861310078155,0.6873976912419626,0.4595291701554716,0.4966929089742873,0.2955200085726722,0.09778659100741752,0.4440169445121284,0.5683876557496103,0.23923721362372224,0.5623297489519972,0.5132801657471525,0.3781134980155849,0.4714534093338661,0.4374917083093797,0.41709471953975763,0.4398009015777617,0.3742017879948914,0.4363599098175855,0.42044751392243446,0.5337781484570491,0.38511738957421443
598,0.7157984998932411,0.2410853820083422,0.7157984998932411,0.6428576165653734,0.7287407417861412,0.37641059050048137,0.7098794815675029,0.6415581461329942,0.3889952120760525,0.35676650784241304,0.549561924528656,0.6336174952140211,0.0,0.6066693775682518,0.02483866328790276,0.23753642936192232,0.33830291286207764,0.08263755053853966,0.2453128858054743,0.3441247078157135,0.0,0.5933398050652731,0.0,0.37289042259037875,0.6736367596949413,0.5005249535781922,0.12579922242543828,0.20124513623785742,0.35038378648224466,0.6448182413624386,0.5850077832724386,0.18696142376663508,0.3253614016387997,0.4432117122269256,0.0,0.44911266016246604,0.8107660865410202,0.35787372061337847,0.6785931451512246,0.18696142376663508,0.3687678133194373,0.2856786669720502,0.6053985472464588,0.5910625343290558,0.3015775555156075,0.5910625343290558,0.6552265692687957,0.40891091739446705,0.4023832944309729,0.5739259556510495,0.38141529619109144,0.7642635863420939,0.7867723776043992,0.30973228295562644,0.3049000871697162,0.5362134320150493,0.31862147527069934,0.2517842213898744,0.8374038158878614,0.23868553203818657,0.31008870151502044,0.16885261043249333,0.23396904398064527,0.18955119268598866,0.6252758719587976,0.2809917355371899,0.0,0.07441756104857589,0.13785045195255266,0.0,0.08855568166276662,0.052253846853349946,0.0,0.23737272908764223,0.4092108063024679,0.3828559538477669,0.4600093426690659,0.574171592666678,0.9507631264125234,0.5306122448979592,0.8020225510171425,0.4642857142857142,0.37698412698412687,0.33074618002278655,0.19764796882032315,0.5753063478628372,0.7286809551357439,0.7270174032100736,0.3790014237950877,0.33974637667558216,0.23115796800434582,0.9926075249893413,0.76596295231294,0.5435243710800697,0.25261859645921264,0.2453806236445009,0.2821689369941613,0.35589914035599907,0.29678287326684727,0.2164527170881297,0.6119998421433632,0.6838674004732023,0.24989819220068205,0.25839273396183055,0.4150857176550363,0.45510581467022815,0.5600112697220143,0.45083014048531284,0.5347407255585162,0.5138625521467504,0.5921601334445389,0.4822124950258659
599,0.6716262373010276,0.28181624985353965,0.6716262373010276,0.8035992888406008,0.6625948968563025,0.3183953506529343,0.7826429832187872,0.6610255798425866,0.7033070748358434,0.5156240783290876,0.40369753593915453,0.512461823833059,0.26385711725109695,0.4823962017818436,0.03822694636550411,0.3883476241506858,0.5415420050175549,0.011320634956194012,0.20890286866320837,0.38116366874780455,0.0,0.5153716394255585,0.0,0.2108686090122877,0.48408905212970976,0.6903371345531417,0.1325040497898114,0.18226613837102273,0.5243683554931579,0.5674785909584095,0.617802561422937,0.24080994963106836,0.2502498168010137,0.5065276711164866,0.0,0.5702015108288369,0.9918342692991692,0.3238898925417659,0.6868216064887042,0.24080994963106836,0.31325347542125276,0.44178646968829605,0.740985890121789,0.7398988256787598,0.28074104821114515,0.7398988256787598,0.6540983666963802,0.5705322415061577,0.44744972919963044,0.6176724190554933,0.34909159979732995,0.7420501038469125,0.8285338590799572,0.41547198610674607,0.3981085205346829,0.3141395337423112,0.225192295761196,0.2890942304109559,0.6952512596540731,0.39996600291742795,0.338133415105532,0.2849534987772906,0.32574560411949643,0.06397683211995663,0.1899373569213751,0.2489539748953967,0.0,0.07535167269353775,0.6281135655913412,0.28339007244947184,0.0,0.1610623890972557,0.03637685390299865,0.2673188261129966,0.5454579976283651,0.4615348453330594,0.5370587817219605,0.40429964700483173,0.7645599227092866,0.6443148688046647,0.8889120863881645,0.6530612244897958,0.21541950113378688,0.2472618346271941,0.23960538876089377,0.5959110056278768,0.6623442000900619,0.8008892495684738,0.45017820904025985,0.3702694180642171,0.2599941160449565,0.9908679419356502,0.771897172097434,0.4796311430122719,0.45476044357237533,0.39524749122914576,0.12079600582873347,0.34738027795386,0.5296070870122571,0.18553090036125403,0.3515963594434218,0.7122157164480851,0.4432387327152181,0.42186568810094777,0.4016716048290808,0.5141771111567702,0.6088467317806169,0.4763729246487867,0.5183439229350276,0.5410088025709107,0.6422018348623872,0.5347393553521692
