author,sample_id,compute_herdans_v,compute_brunets_w,tuldava_ln_ttr,simpsons_index,sichel_s_measure,orlov_sigma,pos_frequencies_pos_frequencies_ADJ,pos_frequencies_pos_frequencies_ADP,pos_frequencies_pos_frequencies_ADV,pos_frequencies_pos_frequencies_AUX,pos_frequencies_pos_frequencies_CCONJ,pos_frequencies_pos_frequencies_DET,pos_frequencies_pos_frequencies_INTJ,pos_frequencies_pos_frequencies_NOUN,pos_frequencies_pos_frequencies_NUM,pos_frequencies_pos_frequencies_PART,pos_frequencies_pos_frequencies_PRON,pos_frequencies_pos_frequencies_PROPN,pos_frequencies_pos_frequencies_PUNCT,pos_frequencies_pos_frequencies_SCONJ,pos_frequencies_pos_frequencies_SYM,pos_frequencies_pos_frequencies_VERB,pos_frequencies_pos_frequencies_X,yules_k_characteristic,honores_r,renyis_entropy,perplexity,burstiness,hapax_dislegomena_rate,dugast_vmi,average_word_length,prosodic_patterns,compute_inversion_frequencies_classic_inversion,compute_inversion_frequencies_expletive_inversion,compute_inversion_frequencies_emphatic_inversion,clauses_per_sentence,modifiers_per_noun_phrase,coordinated_phrases_per_sentence,coordinate_phrases_ratio,sentence_length_variation,clause_length_variation,dependent_clauses_ratio,subordination_index,average_sentence_depth,compute_average_dependency_distance,frazier_depth,branching_factor_for_text,compute_hierarchical_structure_complexity,compute_yngve_depth,long_word_rate,short_word_rate,lexical_density,calculate_embedded_clause_ratio,ratio_of_stressed_syllables,pairwise_variability_index,compute_zipfian_loss,frequent_delimiters_rate,preposition_usage_in,preposition_usage_of,preposition_usage_to,preposition_usage_for,preposition_usage_with,preposition_usage_on,preposition_usage_at,preposition_usage_by,preposition_usage_from,preposition_usage_up,preposition_usage_about,preposition_usage_into,preposition_usage_over,preposition_usage_after,lessfrequent_delimiters_rate,parentheticals_and_brackets_rate,calculate_cumulative_syntactic_complexity,average_syntactic_branching_factor,calculate_structural_complexity_index,lexical_overlap,analyze_passiveness_average_passiveness,analyze_passiveness_std_passiveness,ratio_of_cleft_sentences,calculate_noun_overlap,pronoun_sentence_opening_ratio,ratio_of_sentence_initial_conjunctions,calculate_fronted_adverbial_ratio,rare_words_ratio,summer_index,dale_chall_complex_words_rate,guirauds_index,syll_per_word,average_sentence_length,normalized_assonance,normalized_alliteration,tempo_variation,rhythmic_complexity,complex_words_rate,detailed_conjunctions_usage_coordinating,detailed_conjunctions_usage_subordinating,detailed_conjunctions_usage_correlative,auxiliary_infipart_modals_usage_rate_1,auxiliary_infipart_modals_usage_rate_2,auxiliary_infipart_modals_usage_rate_3,auxiliary_infipart_modals_usage_rate_4,sentence_type_ratio_simple,sentence_type_ratio_compound,sentence_type_ratio_complex,sentence_type_ratio_compound-complex,figurative_vs_literal_ratio,flesch_reading_ease,GFI,coleman_liau_index,ari,dale_chall_readability_score,lix,smog_index,rix
Townsend Martin I  Martin Ingham ,,0.856419035666897,13.437940609447075,0.856419035666897,0.981854482194662,14.615255054179467,9.581616389295775,0.0687266915290357,0.14224826851358552,0.05221097496004262,0.0500799147575919,0.047416089504528504,0.12147043153969099,0.0,0.18327117741076185,0.009057005860415556,0.014384656366542355,0.0554075652637187,0.0527437400106553,0.08897176345231753,0.021310602024507193,0.0,0.09270111880660628,0.0,176.12752754724565,2169.14276166019,5.784242963239408,1.0028607115862598,0.9977187417650804,0.0527437400106553,215.50133191262654,4.373468300479488,19.014714046514623,0.22448979591836735,0.04081632653061224,0.02040816326530612,4.204081632653061,1.1354401805869074,1.7959183673469388,0.72,19.014714046514623,11.543110531144668,6.1020408163265305,0.6335877862595419,6.244897959183674,3.941466083150985,6.244897959183674,2.5734535616488547,3.670751198721364,14.514545092096109,0.21417155034629728,0.45871070857751733,0.39690996270644646,0.7959183673469388,0.2639377662530098,0.4346753046429122,0.08885495423386162,0.08417687799680341,0.17768595041322313,0.39669421487603307,0.15289256198347106,0.04132231404958678,0.05785123966942149,0.012396694214876033,0.05785123966942149,0.0371900826446281,0.04132231404958678,0.0,0.004132231404958678,0.004132231404958678,0.012396694214876033,0.004132231404958678,0.0005327650506126798,0.0,133,2.7142857142857144,20.510204081632654,0.7789025039957379,0.3877551020408163,0.43548361719049333,0.32653061224489793,0.7755102040816326,0.22448979591836735,0.0,0.16326530612244897,0.5471497069792222,2.3561806474590847,0.15906432748538013,14.67996362095719,2.8763985082578585,38.30612244897959,0.0,0.0353356890459364,28.054611465671663,0.49780387007203764,0.5450186467767715,0.05753862546616942,0.016515716568993075,0.0,0.022376132125732553,0.015982951518380393,0.009589770911028236,0.007458710708577517,0.16326530612244897,0.1836734693877551,0.24489795918367346,0.40816326530612246,0.22448979591836735,53.89,16.12,10.75,18.3,8.74,59.32,13.3,8.06
Elmendorf Dwight L  Dwight Lathrop ,,0.8561740163557349,13.452875419165498,0.8561740163557349,0.9836581446311172,14.512418749163677,8.971998554480793,0.06054054054054054,0.11189189189189189,0.046486486486486484,0.04810810810810811,0.044864864864864865,0.10918918918918918,0.0,0.16,0.02,0.012432432432432432,0.0772972972972973,0.09243243243243243,0.10810810810810811,0.015675675675675675,0.0,0.09297297297297297,0.0,158.01314828341856,2235.490026365581,5.935284400934375,1.0029102549879565,1.0111807839259095,0.04756756756756757,212.50216216216216,3.8972972972972975,11.721879931811385,0.15555555555555556,0.06666666666666667,0.011111111111111112,1.6444444444444444,0.8072805139186295,0.9111111111111111,0.5580110497237569,11.721879931811385,8.855827215775818,2.988888888888889,0.3918918918918919,4.066666666666666,3.3767045454545452,4.066666666666666,2.4716025506967534,2.465945945945946,10.30529541446208,0.1318918918918919,0.5064864864864865,0.36,0.5444444444444444,0.2889630711454204,0.4840569266798775,0.02878869576671996,0.09891891891891892,0.18592964824120603,0.3065326633165829,0.19095477386934673,0.07035175879396985,0.01507537688442211,0.05025125628140704,0.020100502512562814,0.06532663316582915,0.035175879396984924,0.03015075376884422,0.005025125628140704,0.0,0.020100502512562814,0.005025125628140704,0.0005405405405405405,0.0,156,1.7333333333333334,11.144444444444446,0.7751351351351351,0.11666666666666667,0.27938424357067015,0.08888888888888889,0.5333333333333333,0.3333333333333333,0.0,0.17777777777777778,0.5610810810810811,2.1334017654422675,0.10424242424242425,14.577453898474937,2.5908108108108108,20.555555555555557,0.0,0.020257826887661142,16.301874466180603,0.48499005089736696,0.5097297297297297,0.05459459459459459,0.012972972972972972,0.0,0.02918918918918919,0.004324324324324324,0.005405405405405406,0.015675675675675675,0.3,0.4,0.15555555555555556,0.14444444444444443,0.044444444444444446,78.48,8.81,7.25,8.5,7.35,35.9,8.8,2.82
Elmendorf Dwight L  Dwight Lathrop ,,0.851175265864784,13.664743361442055,0.851175265864784,0.979259234252245,14.110149977364644,10.574548546779353,0.07837980010520779,0.12835349815886377,0.04681746449237244,0.04734350341925302,0.026827985270910047,0.12993161493950553,0.0,0.16465018411362442,0.03577064702788006,0.006838506049447659,0.05102577590741715,0.08784850078905838,0.10941609679116254,0.011046817464492372,0.0005260389268805891,0.07522356654392424,0.0,202.14726820873645,2243.261366181658,5.591387030430969,1.0027610267391263,1.0233113513741148,0.04523934771173067,200.90689110994214,4.0,9.571930391454709,0.14432989690721648,0.020618556701030927,0.0,1.6288659793814433,1.0166666666666666,0.5257731958762887,0.4276729559748428,9.571930391454709,7.9151685379745516,2.4123711340206184,0.33793103448275863,3.8762886597938144,3.3608647450110865,3.8762886597938144,2.511131051079505,2.322987901104682,10.135027000490917,0.1599158337716991,0.5081536033666492,0.36507101525512886,0.41237113402061853,0.27675871800040314,0.45634183414963686,0.12552736596737082,0.10257759074171488,0.18666666666666668,0.38222222222222224,0.13777777777777778,0.02666666666666667,0.017777777777777778,0.035555555555555556,0.035555555555555556,0.08,0.04,0.013333333333333334,0.035555555555555556,0.0044444444444444444,0.0044444444444444444,0.0,0.003156233561283535,0.0,125,1.288659793814433,10.443298969072165,0.7843240399789585,0.2536082474226804,0.42159780894746074,0.08247422680412371,0.5979381443298969,0.30927835051546393,0.0,0.13402061855670103,0.5770647027880064,2.301722174672121,0.12699350265800355,14.17416280102434,2.6096791162546027,19.5979381443299,0.0,0.023880597014925373,13.662341719192678,0.4960940719759592,0.5018411362440821,0.03577064702788006,0.013150973172014729,0.0,0.034718569174118884,0.00631246712256707,0.0052603892688058915,0.0052603892688058915,0.4639175257731959,0.21649484536082475,0.23711340206185566,0.08247422680412371,0.15463917525773196,71.04,9.16,7.94,8.5,7.59,37.7,9.8,3.17
Elmendorf Dwight L  Dwight Lathrop ,,0.8603126320641018,13.279218217792419,0.8603126320641018,0.9819848414896897,14.896268532564275,9.25465367762909,0.0762061403508772,0.12938596491228072,0.04111842105263158,0.041666666666666664,0.039473684210526314,0.11732456140350878,0.0,0.17927631578947367,0.012609649122807017,0.009868421052631578,0.07949561403508772,0.06633771929824561,0.10416666666666667,0.014802631578947368,0.0,0.08826754385964912,0.0,174.66912896275778,2473.2551556883,5.794644844086481,1.002918834702423,0.9808602184225345,0.051535087719298246,223.86019736842104,3.925438596491228,13.741915803844178,0.24050632911392406,0.05063291139240506,0.02531645569620253,2.0632911392405062,1.0535714285714286,0.9113924050632911,0.55625,13.741915803844178,11.315585231697144,3.189873417721519,0.4222222222222222,4.265822784810126,3.4939828080229227,4.265822784810126,2.585840732293097,2.7171052631578947,10.922247337753666,0.1425438596491228,0.5076754385964912,0.3848684210526316,0.6329113924050633,0.2868559411146162,0.47661549446626206,0.014567008480932425,0.09265350877192982,0.16033755274261605,0.37130801687763715,0.1729957805907173,0.05485232067510549,0.012658227848101266,0.05485232067510549,0.029535864978902954,0.03375527426160337,0.03375527426160337,0.03375527426160337,0.008438818565400843,0.02109704641350211,0.008438818565400843,0.004219409282700422,0.0021929824561403508,0.0,160,2.0253164556962027,12.556962025316455,0.7560307017543859,0.11898734177215188,0.2895111328469096,0.1518987341772152,0.569620253164557,0.2911392405063291,0.0,0.21518987341772153,0.5493421052631579,2.1345201707380226,0.11138310893512852,14.961958340017562,2.606907894736842,23.088607594936708,0.0,0.028465346534653466,20.14439940607566,0.4903240846990962,0.5038377192982456,0.048793859649122806,0.01425438596491228,0.0,0.03125,0.006030701754385965,0.0027412280701754384,0.007675438596491228,0.26582278481012656,0.31645569620253167,0.34177215189873417,0.0759493670886076,0.10126582278481013,74.42,10.57,7.66,10.5,7.6,40.6,9.6,3.64
Elmendorf Dwight L  Dwight Lathrop ,,0.866155322775845,13.045252102902433,0.866155322775845,0.9810131021133578,15.359619227393349,9.132783458975826,0.07163160886867538,0.1046048891415577,0.031836270608300174,0.04548038658328596,0.036384309266628764,0.10119386014781126,0.0,0.1426947129050597,0.03752131893121091,0.01137009664582149,0.05969300739056282,0.13530415008527572,0.1381466742467311,0.008527572484366117,0.0,0.07504263786242182,0.0005685048322910744,184.18393054351196,2381.6295477069953,5.718851975131833,1.0030605684931317,1.1002884042645669,0.05173393973848778,237.9812393405344,3.9044911881750997,10.725257176080001,0.10416666666666667,0.03125,0.010416666666666666,1.5520833333333333,0.8098159509202454,0.6770833333333334,0.47023809523809523,10.725257176080001,8.4016758693829,2.5625,0.35135135135135137,3.6458333333333335,3.455201443174985,3.6458333333333335,2.388306600806601,2.3086981239340534,9.618696263227513,0.16884593519044913,0.533826037521319,0.3212052302444571,0.40625,0.27557829181494664,0.4475974271660991,0.15768015154563325,0.12620807276861853,0.20855614973262032,0.3422459893048128,0.16042780748663102,0.0481283422459893,0.03208556149732621,0.0213903743315508,0.0481283422459893,0.08021390374331551,0.0213903743315508,0.0,0.0106951871657754,0.0053475935828877,0.0106951871657754,0.0106951871657754,0.007390562819783968,0.0,132,1.375,9.848958333333334,0.747583854462763,0.109375,0.275029591210958,0.08333333333333333,0.3958333333333333,0.20833333333333334,0.0,0.052083333333333336,0.6117111995451961,2.0762555701860452,0.1345646437994723,15.426640572092628,2.5559977259806708,18.322916666666668,0.0,0.0212624584717608,15.500472523039418,0.49685560261023787,0.47754405912450254,0.044911881750994885,0.008527572484366117,0.0,0.02785673678226265,0.0045480386583285955,0.005685048322910745,0.011938601478112564,0.4583333333333333,0.3229166666666667,0.13541666666666666,0.08333333333333333,0.020833333333333332,75.71,7.18,7.12,6.3,7.83,34.29,9.2,2.48
Elmendorf Dwight L  Dwight Lathrop ,,0.850822896583093,13.675155094360314,0.850822896583093,0.9828734376067206,14.163714219699763,9.642543030714192,0.06611570247933884,0.1265495867768595,0.04183884297520661,0.04493801652892562,0.04183884297520661,0.11725206611570248,0.0,0.17148760330578514,0.012396694214876033,0.010330578512396695,0.08057851239669421,0.06818181818181818,0.10485537190082644,0.017045454545454544,0.0,0.09659090909090909,0.0,166.10033467659312,2183.3204708136695,5.867620583936991,1.002756602820497,0.9997320450475077,0.05010330578512397,202.41528925619835,3.8584710743801653,12.291666533166726,0.17391304347826086,0.05434782608695652,0.010869565217391304,1.673913043478261,0.9655172413793104,0.8695652173913043,0.5520833333333334,12.291666533166726,10.301215825324327,2.902173913043478,0.3783783783783784,4.054347826086956,3.389370932754881,4.054347826086956,2.537755912627816,2.4860537190082646,10.398455831608006,0.11983471074380166,0.506198347107438,0.3760330578512397,0.5869565217391305,0.29331184528605964,0.493492972410203,0.01602447338526377,0.09555785123966942,0.16666666666666666,0.30416666666666664,0.17916666666666667,0.10416666666666667,0.008333333333333333,0.07083333333333333,0.025,0.029166666666666667,0.03333333333333333,0.05,0.008333333333333333,0.0,0.0125,0.008333333333333333,0.0010330578512396695,0.0,160,1.7391304347826086,11.391304347826088,0.7887396694214877,0.11847826086956523,0.28739056436134425,0.08695652173913043,0.6195652173913043,0.32608695652173914,0.0,0.1956521739130435,0.5475206611570248,2.203366650100992,0.09232544720138489,14.227272727272727,2.5640495867768593,21.043478260869566,0.0,0.018075801749271137,17.45762828806463,0.4843058368784445,0.5087809917355371,0.05475206611570248,0.013946280991735538,0.0,0.0253099173553719,0.005681818181818182,0.0030991735537190084,0.016012396694214875,0.2826086956521739,0.3804347826086957,0.21739130434782608,0.11956521739130435,0.07608695652173914,77.06,9.13,7.25,8.9,7.11,35.71,8.7,2.77
Boyd James P  James Penny ,,0.8562905200540096,13.511590839296641,0.8562905200540096,0.9828255585364241,12.782136765671368,7.385953515678991,0.07632999228989977,0.13646877409406322,0.03777949113338473,0.05011565150346955,0.04163454124903624,0.09097918272937548,0.0,0.19969159599074787,0.05628373168851195,0.006939090208172706,0.02467232074016962,0.06476484194294525,0.1264456437933693,0.008481110254433308,0.005397070161912105,0.07401696222050887,0.0,164.03431440445272,1987.2429055919242,5.863593008392589,1.0040248719628175,1.058280880633504,0.05782575173477255,165.28064764841943,4.107170393215112,10.00281960249209,0.22,0.12,0.0,2.38,0.9096209912536443,1.06,0.5575221238938053,10.00281960249209,9.748053084705397,2.76,0.38271604938271603,4.56,3.515637530072173,4.56,2.5499154110423463,2.5127216653816498,12.603857142857144,0.18889745566692367,0.5057825751734772,0.38781804163454126,0.54,0.26871236019501005,0.44921875,0.0035931636336846706,0.1141094834232845,0.2616279069767442,0.19767441860465115,0.1744186046511628,0.05232558139534884,0.040697674418604654,0.06395348837209303,0.029069767441860465,0.040697674418604654,0.08139534883720931,0.005813953488372093,0.011627906976744186,0.011627906976744186,0.029069767441860465,0.0,0.0007710100231303007,0.0,68,1.36,13.65,0.7717810331534309,0.38199999999999995,0.45855861130285197,0.04,0.92,0.12,0.0,0.2,0.6283731688511951,2.1500100836976546,0.13857016769638128,12.856152132283572,2.6885119506553585,25.94,0.0,0.01981981981981982,15.185111128997377,0.49764593768053683,0.5019275250578258,0.04857363145720894,0.009252120277563608,0.0,0.03546646106399383,0.009252120277563608,0.010023130300693909,0.004626060138781804,0.26,0.28,0.36,0.1,0.12,70.02,9.66,9.22,10.3,8.17,42.96,10.7,4.07
Boyd James P  James Penny ,,0.8529118633159987,13.592185821952315,0.8529118633159987,0.9824083205493459,14.219023308849893,9.517270600837886,0.05235042735042735,0.12980769230769232,0.038995726495726496,0.06143162393162393,0.03205128205128205,0.1362179487179487,0.0,0.23023504273504272,0.03579059829059829,0.013354700854700854,0.03258547008547009,0.020833333333333332,0.09722222222222222,0.018162393162393164,0.0010683760683760685,0.0998931623931624,0.0,170.57491416465774,2051.3142387881926,5.828962968507239,1.0028537814434162,0.9984981633373317,0.05876068376068376,204.01923076923077,4.068910256410256,11.668601030114964,0.375,0.0625,0.0,2.78125,0.9765957446808511,0.921875,0.5766423357664233,11.668601030114964,8.32483833676867,5.046875,0.5733333333333334,5.015625,3.669800884955752,5.015625,2.537848851167108,2.6426282051282053,14.014899553571428,0.16346153846153846,0.4983974358974359,0.421474358974359,0.828125,0.27322297955209346,0.4541284403669725,0.062183181962069956,0.0860042735042735,0.20161290322580644,0.22983870967741934,0.1935483870967742,0.06451612903225806,0.04838709677419355,0.020161290322580645,0.04435483870967742,0.06048387096774194,0.07661290322580645,0.016129032258064516,0.008064516129032258,0.012096774193548387,0.012096774193548387,0.012096774193548387,0.005876068376068376,0.0,131,2.046875,15.6484375,0.7911324786324786,0.47968750000000004,0.45214063336947496,0.15625,0.90625,0.078125,0.0,0.21875,0.5608974358974359,2.297280797281104,0.1301775147928994,14.283530052799648,2.7430555555555554,29.25,0.0,0.02623732856290996,18.58052970139374,0.4961697433568214,0.5256410256410257,0.042200854700854704,0.014957264957264958,0.0,0.038461538461538464,0.013354700854700854,0.010683760683760684,0.003205128205128205,0.171875,0.109375,0.421875,0.296875,0.125,62.21,12.66,8.65,12.9,7.98,46.25,11.7,4.83
Boyd James P  James Penny ,,0.8558982748567175,13.47424543711734,0.8558982748567175,0.9828199846212544,14.308868740471873,9.043115402331402,0.09726103968697597,0.13862493012856344,0.029625489100055896,0.06484069312465064,0.029625489100055896,0.11850195640022358,0.0,0.2062604807154835,0.010620458356623811,0.010061486864169928,0.03633314700950251,0.05198434879821129,0.10788149804359978,0.01621017328116266,0.0,0.08216880939072108,0.0,166.21043886292264,2108.130808691343,5.863124861864703,1.0029992176123388,0.9924061386612139,0.05142537730575741,206.63163778647288,4.504751257685858,15.939972862157218,0.23728813559322035,0.05084745762711865,0.0,3.0,1.0714285714285714,0.8983050847457628,0.5895522388059702,15.939972862157218,11.341671012308991,3.9491525423728815,0.49572649572649574,5.254237288135593,3.6560693641618496,5.254237288135593,2.571362904649614,3.0626048071548353,13.294118546237188,0.2397987702627166,0.4695360536612633,0.41531581889323643,0.6949152542372882,0.26423220973782774,0.4267821246327509,0.05739171967544112,0.09782001117942984,0.2231404958677686,0.30165289256198347,0.18181818181818182,0.09504132231404959,0.049586776859504134,0.008264462809917356,0.02066115702479339,0.08264462809917356,0.01652892561983471,0.0,0.004132231404958678,0.004132231404958678,0.004132231404958678,0.008264462809917356,0.004471771939631079,0.0,102,1.728813559322034,16.025423728813557,0.7808831749580771,0.43898305084745765,0.45844872886819293,0.2711864406779661,0.847457627118644,0.0847457627118644,0.0,0.2033898305084746,0.5746226942425936,2.4198343400967346,0.17731829573934837,14.374687397869662,2.984907769703745,30.322033898305083,0.0,0.02462121212121212,22.140407502010216,0.4996146650377984,0.5645612073784237,0.044158747903856904,0.012856344326439352,0.0,0.024594745667970933,0.022917831190609278,0.013974287311347122,0.008384572386808273,0.22033898305084748,0.23728813559322037,0.3220338983050848,0.22033898305084748,0.15254237288135594,46.0,13.65,11.78,15.1,8.54,55.15,14.5,6.94
Boyd James P  James Penny ,,0.8550687942725308,13.494850011459453,0.8550687942725308,0.981059159195599,14.49978132337003,9.892777618448983,0.07781895182636316,0.13446267866596082,0.039174166225516144,0.04287983059820011,0.03864478560084701,0.11487559555320276,0.0,0.23186871360508204,0.015352038115404976,0.013763896241397565,0.046585494970884066,0.019057702488088937,0.12069878242456326,0.01694017998941239,0.0026469031233456856,0.08523028057173107,0.0,184.11460179731588,2210.753340337248,5.722355814754309,1.0028140345989294,1.008794118641486,0.05346744309158285,212.11699311805188,4.30068819481207,14.392128937072334,0.21739130434782608,0.028985507246376812,0.0,2.753623188405797,1.0042194092827004,1.0289855072463767,0.5833333333333334,14.392128937072334,9.890650492299189,4.246376811594203,0.5273972602739726,5.0,3.542307692307692,5.0,2.4290024110810893,2.8665960825833774,12.504544931718844,0.21810481736368448,0.4917946003176284,0.43409211222869243,0.7246376811594203,0.276510067114094,0.4503731935842465,0.0462988281720611,0.10746426680783483,0.18359375,0.34765625,0.18359375,0.0390625,0.04296875,0.03515625,0.03125,0.05078125,0.03515625,0.01953125,0.01171875,0.01953125,0.0,0.0,0.0026469031233456856,0.0005293806246691371,127,1.8405797101449275,14.608695652173912,0.7792482795129698,0.3753623188405797,0.43419283670933073,0.2028985507246377,0.8405797101449275,0.17391304347826086,0.0,0.14492753623188406,0.5849655902593965,2.3903110891219153,0.18001204093919326,14.564236784605361,2.76071995764955,27.3768115942029,0.0,0.023824068417837508,19.35179354642763,0.49899141273332737,0.5150873478030704,0.04446797247220752,0.014293276866066702,0.0,0.028586553732133403,0.007411328745367919,0.006352567496029645,0.004235044997353097,0.2463768115942029,0.15942028985507245,0.3333333333333333,0.2608695652173913,0.15942028985507245,54.05,14.05,11.03,14.8,8.47,52.38,14.4,6.47
Boyd James P  James Penny ,,0.8397516700482075,14.199230225938283,0.8397516700482075,0.9767591523360695,12.675225668510192,11.275062629013574,0.07150837988826815,0.1463687150837989,0.042458100558659215,0.05307262569832402,0.04357541899441341,0.11899441340782123,0.0,0.21452513966480447,0.048044692737430165,0.010614525139664804,0.0335195530726257,0.01899441340782123,0.11731843575418995,0.010614525139664804,0.0011173184357541898,0.06927374301675977,0.0,226.82188446053493,2306.9110368411184,5.427193500625796,1.0028435793634949,0.9781244739587254,0.03519553072625698,162.3022346368715,4.4905027932960895,17.815027550121002,0.21818181818181817,0.09090909090909091,0.0,3.381818181818182,1.1602870813397128,1.3818181818181818,0.6223776223776224,17.815027550121002,13.198863587445699,3.4727272727272727,0.45,4.9818181818181815,3.7221902017291066,4.9818181818181815,2.5167188242793914,2.9608938547486034,14.271639118457298,0.23743016759776536,0.4659217877094972,0.39776536312849164,0.6181818181818182,0.2543581616481775,0.4150513112884835,0.10061411622339822,0.10279329608938548,0.1752988047808765,0.36254980079681276,0.17131474103585656,0.0398406374501992,0.02390438247011952,0.01195219123505976,0.035856573705179286,0.01195219123505976,0.13147410358565736,0.0,0.01593625498007968,0.0,0.0199203187250996,0.0,0.007262569832402235,0.0011173184357541898,102,1.8545454545454545,17.2,0.7966480446927374,0.3563636363636363,0.4359998483584541,0.09090909090909091,0.8363636363636363,0.07272727272727272,0.0,0.16363636363636364,0.5631284916201117,2.621753253499526,0.15886075949367087,12.739789426708414,2.8201117318435753,32.54545454545455,0.0,0.012258064516129033,26.125026790290352,0.4999027328178048,0.5139664804469274,0.049720670391061456,0.012290502793296089,0.0,0.02346368715083799,0.016201117318435754,0.012290502793296089,0.007262569832402235,0.18181818181818182,0.32727272727272727,0.34545454545454546,0.14545454545454545,0.18181818181818182,51.82,14.64,11.9,16.9,8.42,58.35,14.6,7.2
Faudel Henry,,0.8587501825427282,13.349459474144792,0.8587501825427282,0.9776540063389917,14.657351038613374,10.382020889980812,0.08546059933407325,0.11598224195338513,0.05271920088790233,0.06326304106548279,0.04605993340732519,0.1365149833518313,0.0,0.16648168701442842,0.0005549389567147614,0.019422863485016647,0.06437291897891231,0.013873473917869035,0.1220865704772475,0.017758046614872364,0.0,0.09544950055493896,0.0,217.91054704293293,2354.476268268933,5.483839991184758,1.0029227702420371,0.9522616933717021,0.05160932297447281,216.77302996670366,4.386237513873474,32.663165078436236,0.29411764705882354,0.058823529411764705,0.0,5.617647058823529,1.353846153846154,2.4411764705882355,0.7720588235294118,32.663165078436236,13.453490199922985,8.558823529411764,0.7142857142857143,6.852941176470588,4.64027149321267,6.852941176470588,2.6821438285248234,3.7885682574916757,19.820624310330192,0.23085460599334073,0.5127635960044395,0.40011098779134296,0.8823529411764706,0.2702230843840931,0.4381681825434817,0.19534642729543694,0.09655937846836848,0.07017543859649122,0.4166666666666667,0.20614035087719298,0.07894736842105263,0.02631578947368421,0.008771929824561403,0.05701754385964912,0.07894736842105263,0.05263157894736842,0.0,0.0,0.0,0.0043859649122807015,0.0,0.013318534961154272,0.0011098779134295228,138,4.0588235294117645,28.529411764705884,0.7635960044395117,0.4,0.4158619680502032,0.35294117647058826,0.6470588235294118,0.20588235294117646,0.0,0.20588235294117646,0.5316315205327414,2.3583860624893123,0.20986093552465235,14.723213982235798,2.860710321864595,53.0,0.0,0.016602809706257982,44.25063290067981,0.49917778962794007,0.5044395116537181,0.058268590455049944,0.013873473917869035,0.0,0.020532741398446172,0.005549389567147614,0.017203107658157604,0.01997780244173141,0.058823529411764705,0.20588235294117646,0.2647058823529412,0.47058823529411764,0.17647058823529413,26.1,22.55,12.03,24.7,9.84,73.56,18.2,11.91
Faudel Henry,,0.8593685023925649,13.331420427501804,0.8593685023925649,0.983241260790696,14.567144713810023,8.694772709629934,0.07089765580331618,0.13379073756432247,0.03945111492281304,0.06518010291595197,0.04288164665523156,0.11606632361349342,0.0,0.1812464265294454,0.0017152658662092624,0.022870211549456832,0.08690680388793597,0.012006861063464836,0.10577472841623785,0.024013722126929673,0.0,0.09719839908519154,0.0,161.8698392056753,2307.9198377330226,5.898942573249622,1.0030504506233135,0.9673079212918133,0.05889079473985134,214.147512864494,4.476272155517439,41.956179373893434,0.5185185185185185,0.0,0.0,8.148148148148149,1.319526627218935,2.740740740740741,0.8,41.956179373893434,11.389425282447872,11.74074074074074,0.7851239669421488,7.111111111111111,4.560394889663183,7.111111111111111,2.788434946789936,3.9045168667810177,23.605307501140835,0.23156089193825044,0.4751286449399657,0.38879359634076616,0.8148148148148148,0.27414390150057716,0.448,-0.05049694913018739,0.07833047455688966,0.12955465587044535,0.3481781376518219,0.22672064777327935,0.10526315789473684,0.06072874493927125,0.020242914979757085,0.012145748987854251,0.02834008097165992,0.048582995951417005,0.004048582995951417,0.004048582995951417,0.008097165991902834,0.004048582995951417,0.0,0.009148084619782733,0.0011435105774728416,127,4.703703703703703,34.74074074074074,0.7632933104631218,0.4296296296296297,0.41438469764290714,0.2962962962962963,0.8148148148148148,0.1111111111111111,0.0,0.25925925925925924,0.5208690680388793,2.363319399956931,0.19757033248081843,14.633779855679599,2.9719839908519154,64.77777777777777,0.0,0.020208604954367666,60.06724626678066,0.49763001643545646,0.5351629502572899,0.05946255002858777,0.02172670097198399,0.0,0.012006861063464836,0.005717552887364208,0.02115494568324757,0.025728987993138937,0.1111111111111111,0.14814814814814814,0.07407407407407407,0.6666666666666666,0.37037037037037035,15.85,26.56,12.38,30.0,10.2,83.29,20.1,14.86
